,Age,Education,Income,Occupation,Settlement size,Sex_Female,Sex_Male,Marital status_Married,Marital status_Single,cluster
1490,27,1.0,126268,1.0,1.0,1.0,0.0,0.0,1.0,5
1491,24,1.0,80830,0.0,0.0,1.0,0.0,0.0,1.0,5
1492,23,1.0,123625,1.0,0.0,1.0,0.0,1.0,0.0,1
1493,26,1.0,102543,1.0,1.0,1.0,0.0,1.0,0.0,1
1494,28,1.0,101948,1.0,0.0,1.0,0.0,0.0,1.0,5
1495,64,3.0,142280,1.0,0.0,1.0,0.0,1.0,0.0,6
1496,26,1.0,105434,1.0,1.0,1.0,0.0,1.0,0.0,1
1497,31,1.0,106115,1.0,0.0,1.0,0.0,1.0,0.0,1
1498,28,1.0,111057,0.0,0.0,1.0,0.0,0.0,1.0,5
1499,25,1.0,117758,1.0,1.0,1.0,0.0,1.0,0.0,1
1500,49,2.0,118396,0.0,0.0,1.0,0.0,0.0,1.0,5
1501,33,1.0,136260,1.0,1.0,1.0,0.0,1.0,0.0,1
1502,27,1.0,97192,1.0,0.0,1.0,0.0,0.0,1.0,5
1503,59,2.0,62101,0.0,0.0,1.0,0.0,1.0,0.0,6
1504,28,1.0,123497,1.0,0.0,1.0,0.0,1.0,0.0,1
1505,24,1.0,120326,1.0,1.0,1.0,0.0,1.0,0.0,1
1506,26,1.0,66645,0.0,0.0,1.0,0.0,1.0,0.0,1
1507,33,1.0,83429,0.0,0.0,1.0,0.0,0.0,1.0,5
1508,37,1.0,107539,1.0,1.0,1.0,0.0,0.0,1.0,5
1509,46,2.0,153880,1.0,0.0,1.0,0.0,1.0,0.0,6
1510,62,2.0,140178,0.0,1.0,1.0,0.0,1.0,0.0,6
1511,26,1.0,100402,0.0,0.0,1.0,0.0,0.0,1.0,5
1512,49,2.0,122158,0.0,0.0,1.0,0.0,1.0,0.0,6
1513,25,1.0,89331,0.0,0.0,1.0,0.0,1.0,0.0,1
1514,37,1.0,125359,0.0,0.0,1.0,0.0,1.0,0.0,1
1515,31,1.0,124110,1.0,0.0,1.0,0.0,0.0,1.0,5
1516,25,1.0,93526,0.0,0.0,1.0,0.0,0.0,1.0,5
1517,21,1.0,70170,0.0,0.0,1.0,0.0,1.0,0.0,1
1518,27,1.0,82357,0.0,0.0,1.0,0.0,1.0,0.0,1
1519,29,1.0,126745,1.0,0.0,1.0,0.0,1.0,0.0,1
1520,30,1.0,103326,1.0,1.0,1.0,0.0,1.0,0.0,1
1521,26,1.0,116048,1.0,1.0,1.0,0.0,1.0,0.0,1
1522,40,2.0,137115,0.0,0.0,1.0,0.0,1.0,0.0,6
1523,23,1.0,105365,1.0,1.0,1.0,0.0,1.0,0.0,1
1524,31,1.0,95911,1.0,0.0,1.0,0.0,1.0,0.0,1
1525,29,1.0,88669,0.0,0.0,1.0,0.0,1.0,0.0,1
1526,22,1.0,103776,0.0,0.0,1.0,0.0,0.0,1.0,5
1527,26,1.0,108864,1.0,1.0,1.0,0.0,1.0,0.0,1
1528,39,1.0,106037,1.0,1.0,1.0,0.0,0.0,1.0,5
1529,35,1.0,84851,0.0,0.0,1.0,0.0,0.0,1.0,5
1530,26,1.0,95748,1.0,1.0,1.0,0.0,1.0,0.0,1
1531,28,1.0,133616,1.0,1.0,1.0,0.0,1.0,0.0,1
1532,56,2.0,132752,1.0,0.0,1.0,0.0,1.0,0.0,6
1533,22,1.0,95712,1.0,1.0,1.0,0.0,1.0,0.0,1
1534,26,1.0,109063,1.0,0.0,1.0,0.0,1.0,0.0,1
1535,41,1.0,113521,1.0,0.0,1.0,0.0,0.0,1.0,5
1536,29,1.0,109380,1.0,1.0,1.0,0.0,1.0,0.0,1
1537,42,2.0,82558,0.0,0.0,1.0,0.0,1.0,0.0,6
1538,50,2.0,124777,1.0,1.0,1.0,0.0,1.0,0.0,6
1539,33,1.0,133542,1.0,0.0,1.0,0.0,1.0,0.0,1
1540,28,1.0,116492,1.0,1.0,1.0,0.0,1.0,0.0,1
1541,27,1.0,68834,0.0,0.0,1.0,0.0,1.0,0.0,1
1542,27,1.0,124023,1.0,0.0,1.0,0.0,1.0,0.0,1
1543,28,1.0,63882,0.0,0.0,1.0,0.0,0.0,1.0,5
1544,24,1.0,122492,1.0,1.0,1.0,0.0,1.0,0.0,1
1545,28,1.0,141453,2.0,1.0,1.0,0.0,0.0,1.0,5
1546,32,1.0,99327,1.0,0.0,1.0,0.0,1.0,0.0,1
1547,32,1.0,45590,0.0,0.0,1.0,0.0,0.0,1.0,5
1548,30,1.0,71167,0.0,0.0,1.0,0.0,0.0,1.0,5
1549,29,1.0,111992,1.0,0.0,1.0,0.0,1.0,0.0,1
1550,37,1.0,145140,1.0,1.0,1.0,0.0,1.0,0.0,1
1551,24,1.0,49672,0.0,0.0,1.0,0.0,1.0,0.0,1
1552,36,1.0,75536,0.0,0.0,1.0,0.0,1.0,0.0,1
1553,40,2.0,86720,0.0,0.0,1.0,0.0,1.0,0.0,6
1554,51,2.0,97729,0.0,0.0,1.0,0.0,1.0,0.0,6
1555,33,1.0,106808,0.0,0.0,1.0,0.0,1.0,0.0,1
1556,31,1.0,117971,1.0,0.0,1.0,0.0,0.0,1.0,5
1557,29,1.0,97731,1.0,1.0,1.0,0.0,1.0,0.0,1
1558,48,2.0,109196,0.0,0.0,1.0,0.0,0.0,1.0,5
1559,25,1.0,94905,1.0,0.0,1.0,0.0,1.0,0.0,1
1560,28,1.0,57480,0.0,0.0,1.0,0.0,0.0,1.0,5
1561,23,1.0,109175,1.0,1.0,1.0,0.0,1.0,0.0,1
1562,32,1.0,111174,1.0,1.0,1.0,0.0,1.0,0.0,1
1563,34,1.0,127255,1.0,0.0,1.0,0.0,1.0,0.0,1
1564,23,1.0,115499,1.0,0.0,1.0,0.0,0.0,1.0,5
1565,25,1.0,109499,1.0,1.0,1.0,0.0,1.0,0.0,1
1566,25,1.0,104696,1.0,0.0,1.0,0.0,0.0,1.0,5
1567,27,1.0,104467,1.0,0.0,1.0,0.0,1.0,0.0,1
1568,29,1.0,120157,1.0,0.0,1.0,0.0,1.0,0.0,1
1569,46,2.0,81200,0.0,0.0,1.0,0.0,1.0,0.0,6
1570,61,2.0,97558,0.0,0.0,1.0,0.0,1.0,0.0,6
1571,25,1.0,95914,1.0,0.0,1.0,0.0,1.0,0.0,1
1572,67,3.0,128053,1.0,0.0,1.0,0.0,1.0,0.0,6
1573,49,2.0,101734,0.0,0.0,1.0,0.0,1.0,0.0,6
1574,21,1.0,126009,1.0,0.0,1.0,0.0,1.0,0.0,1
1575,19,1.0,91232,0.0,0.0,1.0,0.0,0.0,1.0,5
1576,67,3.0,128343,0.0,0.0,1.0,0.0,1.0,0.0,6
1577,31,1.0,110040,1.0,1.0,1.0,0.0,1.0,0.0,1
1578,27,1.0,38247,0.0,0.0,1.0,0.0,1.0,0.0,1
1579,37,1.0,129027,0.0,0.0,1.0,0.0,1.0,0.0,1
1580,27,1.0,115026,1.0,0.0,1.0,0.0,1.0,0.0,1
1581,36,1.0,130323,1.0,0.0,1.0,0.0,0.0,1.0,5
1582,24,1.0,103181,1.0,1.0,1.0,0.0,1.0,0.0,1
1583,31,1.0,138307,1.0,1.0,1.0,0.0,1.0,0.0,1
1584,29,1.0,122564,0.0,0.0,1.0,0.0,1.0,0.0,1
1585,28,1.0,82351,0.0,0.0,1.0,0.0,0.0,1.0,5
1586,34,1.0,125351,1.0,0.0,1.0,0.0,1.0,0.0,1
1587,26,1.0,82940,0.0,0.0,1.0,0.0,1.0,0.0,1
1588,21,1.0,108029,1.0,0.0,1.0,0.0,0.0,1.0,5
1589,63,2.0,82734,0.0,0.0,1.0,0.0,1.0,0.0,6
1590,38,2.0,116816,0.0,0.0,1.0,0.0,0.0,1.0,5
1591,20,1.0,113472,0.0,0.0,1.0,0.0,1.0,0.0,1
1592,44,2.0,143343,1.0,1.0,1.0,0.0,1.0,0.0,2
1593,31,1.0,104074,1.0,1.0,1.0,0.0,1.0,0.0,1
1594,33,1.0,138525,1.0,1.0,1.0,0.0,0.0,1.0,5
1595,49,2.0,106960,0.0,0.0,1.0,0.0,1.0,0.0,6
1596,26,1.0,108323,1.0,0.0,1.0,0.0,0.0,1.0,5
1597,28,1.0,95784,1.0,0.0,1.0,0.0,1.0,0.0,1
1598,30,1.0,140673,1.0,1.0,1.0,0.0,1.0,0.0,1
1599,36,1.0,104235,1.0,1.0,1.0,0.0,1.0,0.0,1
1600,27,1.0,54041,0.0,0.0,1.0,0.0,1.0,0.0,1
1601,23,0.0,107961,0.0,0.0,0.0,1.0,0.0,1.0,0
1602,31,0.0,113757,1.0,0.0,0.0,1.0,0.0,1.0,0
1603,27,1.0,94884,1.0,0.0,1.0,0.0,1.0,0.0,1
1604,25,1.0,126041,1.0,0.0,1.0,0.0,1.0,0.0,1
1605,23,1.0,64952,0.0,0.0,1.0,0.0,1.0,0.0,1
1606,27,1.0,66764,0.0,0.0,0.0,1.0,1.0,0.0,4
1607,38,1.0,67861,0.0,0.0,1.0,0.0,0.0,1.0,5
1608,44,1.0,113516,0.0,0.0,0.0,1.0,0.0,1.0,0
1609,42,1.0,46109,0.0,0.0,1.0,0.0,1.0,0.0,1
1610,25,1.0,103651,0.0,0.0,1.0,0.0,1.0,0.0,1
1611,40,1.0,75043,0.0,0.0,0.0,1.0,1.0,0.0,4
1612,24,1.0,116473,0.0,0.0,1.0,0.0,1.0,0.0,1
1613,39,1.0,96614,0.0,0.0,1.0,0.0,0.0,1.0,5
1614,24,0.0,66447,0.0,0.0,0.0,1.0,0.0,1.0,0
1615,50,1.0,119068,1.0,0.0,1.0,0.0,0.0,1.0,5
1616,28,1.0,122973,0.0,0.0,1.0,0.0,1.0,0.0,1
1617,36,1.0,81609,0.0,0.0,1.0,0.0,1.0,0.0,1
1618,36,1.0,105519,1.0,0.0,0.0,1.0,0.0,1.0,0
1619,40,1.0,86649,0.0,0.0,1.0,0.0,1.0,0.0,1
1620,31,0.0,76384,0.0,0.0,1.0,0.0,0.0,1.0,5
1621,27,1.0,67136,0.0,0.0,0.0,1.0,1.0,0.0,4
1622,35,1.0,93155,0.0,0.0,1.0,0.0,1.0,0.0,1
1623,51,1.0,124183,0.0,0.0,0.0,1.0,0.0,1.0,0
1624,26,0.0,64860,0.0,0.0,1.0,0.0,0.0,1.0,5
1625,33,1.0,87232,0.0,0.0,0.0,1.0,0.0,1.0,0
1626,27,1.0,92304,0.0,0.0,1.0,0.0,1.0,0.0,1
1627,38,1.0,84254,0.0,0.0,0.0,1.0,0.0,1.0,0
1628,30,0.0,106696,1.0,0.0,1.0,0.0,0.0,1.0,5
1629,28,0.0,113212,1.0,0.0,0.0,1.0,0.0,1.0,0
1630,23,0.0,71076,0.0,0.0,0.0,1.0,0.0,1.0,0
1631,23,1.0,114270,0.0,0.0,1.0,0.0,1.0,0.0,1
1632,26,1.0,125538,1.0,0.0,1.0,0.0,1.0,0.0,1
1633,21,1.0,92442,0.0,0.0,1.0,0.0,1.0,0.0,1
1634,36,1.0,75297,0.0,0.0,1.0,0.0,0.0,1.0,5
1635,24,1.0,65707,0.0,0.0,1.0,0.0,1.0,0.0,1
1636,41,1.0,120387,1.0,0.0,0.0,1.0,0.0,1.0,0
1637,42,1.0,120946,1.0,0.0,0.0,1.0,0.0,1.0,0
1638,27,0.0,73265,0.0,0.0,0.0,1.0,0.0,1.0,0
1639,40,1.0,77481,0.0,0.0,0.0,1.0,1.0,0.0,4
1640,34,1.0,91282,0.0,0.0,1.0,0.0,1.0,0.0,1
1641,40,1.0,104405,0.0,0.0,0.0,1.0,0.0,1.0,0
1642,33,1.0,99646,1.0,0.0,0.0,1.0,0.0,1.0,0
1643,49,1.0,97791,0.0,0.0,1.0,0.0,0.0,1.0,5
1644,28,0.0,81878,0.0,0.0,0.0,1.0,0.0,1.0,0
1645,26,1.0,107908,1.0,0.0,1.0,0.0,1.0,0.0,1
1646,40,1.0,98608,0.0,0.0,1.0,0.0,0.0,1.0,5
1647,47,1.0,95228,0.0,0.0,0.0,1.0,0.0,1.0,0
1648,41,1.0,128163,1.0,0.0,1.0,0.0,1.0,0.0,1
1649,29,1.0,94325,0.0,0.0,1.0,0.0,1.0,0.0,1
1650,37,1.0,90815,0.0,0.0,1.0,0.0,1.0,0.0,1
1651,31,0.0,120719,1.0,0.0,0.0,1.0,0.0,1.0,0
1652,35,1.0,110159,1.0,0.0,0.0,1.0,0.0,1.0,0
1653,35,1.0,124490,1.0,0.0,0.0,1.0,0.0,1.0,0
1654,29,1.0,75161,0.0,0.0,1.0,0.0,1.0,0.0,1
1655,37,1.0,127206,1.0,0.0,1.0,0.0,0.0,1.0,5
1656,37,1.0,83660,0.0,0.0,0.0,1.0,0.0,1.0,0
1657,26,1.0,87400,0.0,0.0,1.0,0.0,1.0,0.0,1
1658,28,1.0,78942,0.0,0.0,1.0,0.0,1.0,0.0,1
1659,23,1.0,88452,0.0,0.0,1.0,0.0,1.0,0.0,1
1660,38,1.0,104128,1.0,0.0,0.0,1.0,0.0,1.0,0
1661,30,1.0,100313,1.0,0.0,1.0,0.0,1.0,0.0,1
1662,45,1.0,107387,1.0,0.0,1.0,0.0,0.0,1.0,5
1663,24,0.0,84355,0.0,0.0,0.0,1.0,0.0,1.0,0
1664,35,1.0,112723,1.0,0.0,1.0,0.0,0.0,1.0,5
1665,41,1.0,115892,1.0,0.0,1.0,0.0,1.0,0.0,1
1666,30,1.0,106597,1.0,0.0,0.0,1.0,1.0,0.0,4
1667,30,1.0,121327,1.0,0.0,1.0,0.0,1.0,0.0,1
1668,26,1.0,92559,0.0,0.0,1.0,0.0,1.0,0.0,1
1669,25,1.0,87537,0.0,0.0,1.0,0.0,1.0,0.0,1
1670,23,1.0,70569,0.0,0.0,1.0,0.0,1.0,0.0,1
1671,27,1.0,85294,0.0,0.0,1.0,0.0,1.0,0.0,1
1672,26,0.0,70905,0.0,0.0,1.0,0.0,0.0,1.0,5
1673,25,0.0,103716,0.0,0.0,0.0,1.0,0.0,1.0,0
1674,27,1.0,94947,1.0,0.0,0.0,1.0,1.0,0.0,4
1675,42,1.0,80116,0.0,0.0,1.0,0.0,0.0,1.0,5
1676,35,1.0,86492,0.0,0.0,0.0,1.0,0.0,1.0,0
1677,25,1.0,88672,0.0,0.0,1.0,0.0,1.0,0.0,1
1678,26,1.0,82984,0.0,0.0,1.0,0.0,1.0,0.0,1
1679,38,1.0,128100,1.0,0.0,0.0,1.0,0.0,1.0,0
1680,28,0.0,72869,0.0,0.0,1.0,0.0,0.0,1.0,5
1681,33,1.0,112227,1.0,0.0,0.0,1.0,1.0,0.0,4
1682,40,1.0,94674,0.0,0.0,1.0,0.0,0.0,1.0,5
1683,23,1.0,101003,1.0,0.0,1.0,0.0,1.0,0.0,1
1684,25,0.0,112924,1.0,0.0,1.0,0.0,0.0,1.0,5
1685,28,0.0,108645,0.0,0.0,1.0,0.0,0.0,1.0,5
1686,41,1.0,69415,0.0,0.0,0.0,1.0,0.0,1.0,0
1687,50,1.0,112204,0.0,0.0,1.0,0.0,0.0,1.0,5
1688,23,1.0,109700,1.0,0.0,1.0,0.0,1.0,0.0,1
1689,26,1.0,104484,1.0,0.0,1.0,0.0,1.0,0.0,1
1690,22,1.0,61239,0.0,0.0,1.0,0.0,1.0,0.0,1
1691,37,1.0,119602,0.0,0.0,0.0,1.0,0.0,1.0,0
1692,38,1.0,81014,0.0,0.0,1.0,0.0,0.0,1.0,5
1693,22,1.0,68165,0.0,0.0,1.0,0.0,1.0,0.0,1
1694,30,0.0,88652,0.0,0.0,1.0,0.0,0.0,1.0,5
1695,38,1.0,75705,0.0,0.0,0.0,1.0,0.0,1.0,0
1696,36,1.0,104189,1.0,0.0,1.0,0.0,1.0,0.0,1
1697,41,1.0,71603,0.0,0.0,0.0,1.0,0.0,1.0,0
1698,29,1.0,121914,1.0,0.0,1.0,0.0,1.0,0.0,1
1699,31,1.0,106637,1.0,0.0,1.0,0.0,1.0,0.0,1
1700,31,0.0,99800,1.0,0.0,1.0,0.0,0.0,1.0,5
1701,21,0.0,67629,0.0,0.0,1.0,0.0,0.0,1.0,5
1702,32,0.0,120354,1.0,0.0,0.0,1.0,0.0,1.0,0
1703,35,1.0,122110,1.0,0.0,1.0,0.0,1.0,0.0,1
1704,29,0.0,89170,0.0,0.0,0.0,1.0,0.0,1.0,0
1705,34,1.0,109195,1.0,0.0,1.0,0.0,0.0,1.0,5
1706,38,1.0,92392,0.0,0.0,1.0,0.0,0.0,1.0,5
1707,33,1.0,43805,0.0,0.0,1.0,0.0,1.0,0.0,1
1708,28,1.0,68389,0.0,0.0,1.0,0.0,1.0,0.0,1
1709,28,1.0,112521,1.0,0.0,1.0,0.0,1.0,0.0,1
1710,21,0.0,59255,0.0,0.0,0.0,1.0,0.0,1.0,0
1711,29,1.0,98612,0.0,0.0,1.0,0.0,1.0,0.0,1
1712,26,1.0,70649,0.0,0.0,1.0,0.0,1.0,0.0,1
1713,40,1.0,95228,0.0,0.0,1.0,0.0,0.0,1.0,5
1714,25,0.0,46865,0.0,0.0,1.0,0.0,0.0,1.0,5
1715,20,1.0,101688,1.0,0.0,0.0,1.0,1.0,0.0,4
1716,23,1.0,62618,0.0,0.0,1.0,0.0,1.0,0.0,1
1717,27,0.0,102531,1.0,0.0,1.0,0.0,0.0,1.0,5
1718,36,1.0,100737,1.0,0.0,1.0,0.0,0.0,1.0,5
1719,25,1.0,107321,1.0,0.0,1.0,0.0,1.0,0.0,1
1720,25,1.0,112879,0.0,0.0,1.0,0.0,1.0,0.0,1
1721,34,1.0,125372,0.0,0.0,1.0,0.0,1.0,0.0,1
1722,24,0.0,69419,0.0,0.0,1.0,0.0,0.0,1.0,5
1723,36,1.0,124759,1.0,0.0,1.0,0.0,0.0,1.0,5
1724,40,1.0,79076,0.0,0.0,1.0,0.0,0.0,1.0,5
1725,39,1.0,84779,0.0,0.0,0.0,1.0,0.0,1.0,0
1726,42,1.0,77393,0.0,0.0,1.0,0.0,0.0,1.0,5
1727,35,1.0,113187,0.0,0.0,0.0,1.0,0.0,1.0,0
1728,27,1.0,99100,1.0,0.0,1.0,0.0,1.0,0.0,1
1729,27,0.0,64954,0.0,0.0,0.0,1.0,0.0,1.0,0
1730,23,1.0,103244,1.0,0.0,1.0,0.0,1.0,0.0,1
1731,32,1.0,124975,1.0,0.0,1.0,0.0,1.0,0.0,1
1732,28,1.0,133582,1.0,0.0,0.0,1.0,1.0,0.0,4
1733,22,0.0,103519,1.0,0.0,0.0,1.0,0.0,1.0,0
1734,31,0.0,117813,1.0,0.0,0.0,1.0,0.0,1.0,0
1735,22,1.0,119902,1.0,0.0,1.0,0.0,1.0,0.0,1
1736,23,0.0,70783,0.0,0.0,0.0,1.0,0.0,1.0,0
1737,35,1.0,125470,0.0,0.0,1.0,0.0,1.0,0.0,1
1738,26,1.0,109782,0.0,0.0,1.0,0.0,1.0,0.0,1
1739,28,1.0,78322,0.0,0.0,1.0,0.0,1.0,0.0,1
1740,54,1.0,125517,1.0,0.0,0.0,1.0,0.0,1.0,0
1741,49,1.0,102463,0.0,0.0,1.0,0.0,0.0,1.0,5
1742,38,1.0,89309,0.0,0.0,1.0,0.0,0.0,1.0,5
1743,47,1.0,110287,1.0,0.0,1.0,0.0,0.0,1.0,5
1744,49,1.0,122391,0.0,0.0,1.0,0.0,0.0,1.0,5
1745,30,1.0,116399,1.0,0.0,1.0,0.0,1.0,0.0,1
1746,32,0.0,81907,0.0,0.0,1.0,0.0,0.0,1.0,5
1747,24,1.0,97909,0.0,0.0,1.0,0.0,1.0,0.0,1
1748,25,0.0,68051,0.0,0.0,1.0,0.0,0.0,1.0,5
1749,33,1.0,82414,0.0,0.0,0.0,1.0,0.0,1.0,0
1750,34,1.0,123089,1.0,0.0,1.0,0.0,1.0,0.0,1
1751,24,1.0,66537,0.0,0.0,1.0,0.0,1.0,0.0,1
1752,36,1.0,127926,0.0,0.0,1.0,0.0,0.0,1.0,5
1753,41,1.0,78963,0.0,0.0,1.0,0.0,0.0,1.0,5
1754,33,1.0,108694,1.0,0.0,0.0,1.0,1.0,0.0,4
1755,26,1.0,100892,1.0,0.0,1.0,0.0,1.0,0.0,1
1756,36,1.0,119560,1.0,0.0,1.0,0.0,0.0,1.0,5
1757,35,1.0,116176,0.0,0.0,1.0,0.0,0.0,1.0,5
1758,29,0.0,111854,1.0,0.0,0.0,1.0,0.0,1.0,0
1759,26,1.0,69831,0.0,0.0,1.0,0.0,1.0,0.0,1
1760,31,0.0,69375,0.0,0.0,0.0,1.0,0.0,1.0,0
1761,26,1.0,71310,0.0,0.0,0.0,1.0,1.0,0.0,4
1762,47,1.0,73913,0.0,0.0,0.0,1.0,0.0,1.0,0
1763,20,1.0,95492,1.0,0.0,0.0,1.0,1.0,0.0,4
1764,45,1.0,109329,0.0,0.0,0.0,1.0,0.0,1.0,0
1765,36,1.0,116027,1.0,0.0,0.0,1.0,0.0,1.0,0
1766,31,1.0,81987,0.0,0.0,0.0,1.0,1.0,0.0,4
1767,41,1.0,83481,0.0,0.0,1.0,0.0,0.0,1.0,5
1768,31,0.0,72361,0.0,0.0,1.0,0.0,0.0,1.0,5
1769,27,1.0,106625,0.0,0.0,1.0,0.0,1.0,0.0,1
1770,32,1.0,123707,1.0,0.0,1.0,0.0,1.0,0.0,1
1771,43,1.0,79353,0.0,0.0,1.0,0.0,0.0,1.0,5
1772,32,0.0,68347,0.0,0.0,1.0,0.0,0.0,1.0,5
1773,29,1.0,115832,1.0,0.0,1.0,0.0,1.0,0.0,1
1774,37,1.0,89946,0.0,0.0,0.0,1.0,0.0,1.0,0
1775,35,1.0,86319,0.0,0.0,1.0,0.0,0.0,1.0,5
1776,23,1.0,70963,0.0,0.0,1.0,0.0,1.0,0.0,1
1777,40,1.0,106120,1.0,0.0,0.0,1.0,0.0,1.0,0
1778,26,1.0,97856,1.0,0.0,1.0,0.0,1.0,0.0,1
1779,28,0.0,61824,0.0,0.0,0.0,1.0,0.0,1.0,0
1780,40,1.0,103907,1.0,0.0,1.0,0.0,1.0,0.0,1
1781,26,1.0,99953,0.0,0.0,1.0,0.0,1.0,0.0,1
1782,23,1.0,113413,1.0,0.0,1.0,0.0,1.0,0.0,1
1783,26,0.0,107091,0.0,0.0,0.0,1.0,0.0,1.0,0
1784,26,0.0,124783,1.0,0.0,0.0,1.0,0.0,1.0,0
1785,49,1.0,92281,0.0,0.0,1.0,0.0,0.0,1.0,5
1786,26,1.0,96219,1.0,0.0,1.0,0.0,1.0,0.0,1
1787,35,1.0,86221,0.0,0.0,1.0,0.0,0.0,1.0,5
1788,24,1.0,80962,0.0,0.0,1.0,0.0,1.0,0.0,1
1789,46,1.0,78754,0.0,0.0,1.0,0.0,0.0,1.0,5
1790,26,0.0,60026,0.0,0.0,0.0,1.0,0.0,1.0,0
1791,47,1.0,88157,0.0,0.0,0.0,1.0,0.0,1.0,0
1792,27,0.0,59881,0.0,0.0,0.0,1.0,0.0,1.0,0
1793,41,1.0,112818,1.0,0.0,0.0,1.0,1.0,0.0,4
1794,29,1.0,102250,1.0,0.0,1.0,0.0,1.0,0.0,1
1795,28,1.0,38980,0.0,0.0,1.0,0.0,1.0,0.0,1
1796,33,1.0,81807,0.0,0.0,1.0,0.0,1.0,0.0,1
1797,50,1.0,93148,0.0,0.0,1.0,0.0,0.0,1.0,5
1798,32,1.0,108032,1.0,0.0,1.0,0.0,1.0,0.0,1
1799,31,1.0,89335,0.0,0.0,0.0,1.0,1.0,0.0,4
1800,52,1.0,95639,0.0,0.0,0.0,1.0,0.0,1.0,0
1801,53,1.0,124902,1.0,0.0,0.0,1.0,0.0,1.0,0
1802,34,1.0,87801,0.0,0.0,1.0,0.0,1.0,0.0,1
1803,22,1.0,92538,1.0,0.0,1.0,0.0,1.0,0.0,1
1804,33,1.0,83687,0.0,0.0,0.0,1.0,1.0,0.0,4
1805,32,0.0,128310,1.0,0.0,0.0,1.0,0.0,1.0,0
1806,45,1.0,104754,0.0,0.0,1.0,0.0,0.0,1.0,5
1807,25,1.0,68222,0.0,0.0,0.0,1.0,1.0,0.0,4
1808,41,1.0,97006,0.0,0.0,1.0,0.0,1.0,0.0,1
1809,36,1.0,107372,0.0,0.0,1.0,0.0,0.0,1.0,5
1810,27,1.0,110511,1.0,0.0,1.0,0.0,1.0,0.0,1
1811,40,1.0,72193,0.0,0.0,0.0,1.0,0.0,1.0,0
1812,37,1.0,95972,0.0,0.0,1.0,0.0,0.0,1.0,5
1813,35,1.0,105556,0.0,0.0,0.0,1.0,0.0,1.0,0
1814,34,1.0,88701,0.0,0.0,0.0,1.0,0.0,1.0,0
1815,28,0.0,117710,1.0,0.0,1.0,0.0,0.0,1.0,5
1816,44,1.0,76057,0.0,0.0,1.0,0.0,0.0,1.0,5
1817,27,1.0,100392,1.0,0.0,0.0,1.0,1.0,0.0,4
1818,50,1.0,113308,1.0,0.0,1.0,0.0,0.0,1.0,5
1819,18,1.0,100924,1.0,0.0,1.0,0.0,1.0,0.0,1
1820,25,0.0,72188,0.0,0.0,1.0,0.0,0.0,1.0,5
1821,40,1.0,70431,0.0,0.0,1.0,0.0,1.0,0.0,1
1822,28,1.0,110103,1.0,0.0,0.0,1.0,1.0,0.0,4
1823,23,1.0,60825,0.0,0.0,1.0,0.0,1.0,0.0,1
1824,35,1.0,75100,0.0,0.0,1.0,0.0,1.0,0.0,1
1825,28,1.0,129327,1.0,0.0,1.0,0.0,1.0,0.0,1
1826,23,0.0,95541,1.0,0.0,1.0,0.0,0.0,1.0,5
1827,34,1.0,112777,1.0,0.0,0.0,1.0,1.0,0.0,4
1828,29,1.0,51496,0.0,0.0,1.0,0.0,1.0,0.0,1
1829,35,1.0,102781,1.0,0.0,1.0,0.0,0.0,1.0,5
1830,32,1.0,87494,0.0,0.0,1.0,0.0,1.0,0.0,1
1831,46,1.0,72728,0.0,0.0,1.0,0.0,0.0,1.0,5
1832,27,1.0,114775,1.0,0.0,1.0,0.0,1.0,0.0,1
1833,25,1.0,124359,1.0,0.0,1.0,0.0,1.0,0.0,1
1834,27,1.0,101620,0.0,0.0,1.0,0.0,1.0,0.0,1
1835,24,1.0,87964,0.0,0.0,1.0,0.0,1.0,0.0,1
1836,33,0.0,69523,0.0,0.0,1.0,0.0,0.0,1.0,5
1837,24,1.0,109486,1.0,0.0,1.0,0.0,1.0,0.0,1
1838,28,0.0,77206,0.0,0.0,1.0,0.0,0.0,1.0,5
1839,35,1.0,53608,0.0,0.0,1.0,0.0,0.0,1.0,5
1840,30,1.0,118677,1.0,0.0,1.0,0.0,1.0,0.0,1
1841,43,1.0,116512,1.0,0.0,0.0,1.0,0.0,1.0,0
1842,21,1.0,114756,0.0,0.0,0.0,1.0,1.0,0.0,4
1843,24,1.0,65852,0.0,0.0,1.0,0.0,1.0,0.0,1
1844,34,1.0,75626,0.0,0.0,0.0,1.0,0.0,1.0,0
1845,26,1.0,127455,1.0,0.0,1.0,0.0,1.0,0.0,1
1846,37,1.0,107073,1.0,0.0,0.0,1.0,0.0,1.0,0
1847,32,1.0,82196,0.0,0.0,1.0,0.0,1.0,0.0,1
1848,33,1.0,106741,0.0,0.0,1.0,0.0,1.0,0.0,1
1849,28,1.0,94518,1.0,0.0,0.0,1.0,1.0,0.0,4
1850,30,1.0,114430,1.0,0.0,1.0,0.0,1.0,0.0,1
1851,26,1.0,57165,0.0,0.0,1.0,0.0,1.0,0.0,1
1852,25,0.0,109610,0.0,0.0,1.0,0.0,0.0,1.0,5
1853,33,0.0,113619,1.0,0.0,0.0,1.0,0.0,1.0,0
1854,30,1.0,93854,1.0,0.0,1.0,0.0,1.0,0.0,1
1855,26,1.0,129022,1.0,0.0,1.0,0.0,1.0,0.0,1
