,Age,Education,Income,Occupation,Settlement size,Sex_Female,Sex_Male,Marital status_Married,Marital status_Single
1575,19,1.0,91232,0.0,0.0,1.0,0.0,0.0,1.0
1576,67,3.0,128343,0.0,0.0,1.0,0.0,1.0,0.0
1577,31,1.0,110040,1.0,1.0,1.0,0.0,1.0,0.0
1578,27,1.0,38247,0.0,0.0,1.0,0.0,1.0,0.0
1579,37,1.0,129027,0.0,0.0,1.0,0.0,1.0,0.0
1580,27,1.0,115026,1.0,0.0,1.0,0.0,1.0,0.0
1581,36,1.0,130323,1.0,0.0,1.0,0.0,0.0,1.0
1582,24,1.0,103181,1.0,1.0,1.0,0.0,1.0,0.0
1583,31,1.0,138307,1.0,1.0,1.0,0.0,1.0,0.0
1584,29,1.0,122564,0.0,0.0,1.0,0.0,1.0,0.0
1585,28,1.0,82351,0.0,0.0,1.0,0.0,0.0,1.0
1586,34,1.0,125351,1.0,0.0,1.0,0.0,1.0,0.0
1587,26,1.0,82940,0.0,0.0,1.0,0.0,1.0,0.0
1588,21,1.0,108029,1.0,0.0,1.0,0.0,0.0,1.0
1589,63,2.0,82734,0.0,0.0,1.0,0.0,1.0,0.0
1590,38,2.0,116816,0.0,0.0,1.0,0.0,0.0,1.0
1591,20,1.0,113472,0.0,0.0,1.0,0.0,1.0,0.0
1592,44,2.0,143343,1.0,1.0,1.0,0.0,1.0,0.0
1593,31,1.0,104074,1.0,1.0,1.0,0.0,1.0,0.0
1594,33,1.0,138525,1.0,1.0,1.0,0.0,0.0,1.0
1595,49,2.0,106960,0.0,0.0,1.0,0.0,1.0,0.0
1596,26,1.0,108323,1.0,0.0,1.0,0.0,0.0,1.0
1597,28,1.0,95784,1.0,0.0,1.0,0.0,1.0,0.0
1598,30,1.0,140673,1.0,1.0,1.0,0.0,1.0,0.0
1599,36,1.0,104235,1.0,1.0,1.0,0.0,1.0,0.0
1600,27,1.0,54041,0.0,0.0,1.0,0.0,1.0,0.0
1601,23,0.0,107961,0.0,0.0,0.0,1.0,0.0,1.0
1602,31,0.0,113757,1.0,0.0,0.0,1.0,0.0,1.0
1603,27,1.0,94884,1.0,0.0,1.0,0.0,1.0,0.0
1604,25,1.0,126041,1.0,0.0,1.0,0.0,1.0,0.0
1605,23,1.0,64952,0.0,0.0,1.0,0.0,1.0,0.0
1606,27,1.0,66764,0.0,0.0,0.0,1.0,1.0,0.0
1607,38,1.0,67861,0.0,0.0,1.0,0.0,0.0,1.0
1608,44,1.0,113516,0.0,0.0,0.0,1.0,0.0,1.0
1609,42,1.0,46109,0.0,0.0,1.0,0.0,1.0,0.0
1610,25,1.0,103651,0.0,0.0,1.0,0.0,1.0,0.0
1611,40,1.0,75043,0.0,0.0,0.0,1.0,1.0,0.0
1612,24,1.0,116473,0.0,0.0,1.0,0.0,1.0,0.0
1613,39,1.0,96614,0.0,0.0,1.0,0.0,0.0,1.0
1614,24,0.0,66447,0.0,0.0,0.0,1.0,0.0,1.0
1615,50,1.0,119068,1.0,0.0,1.0,0.0,0.0,1.0
1616,28,1.0,122973,0.0,0.0,1.0,0.0,1.0,0.0
1617,36,1.0,81609,0.0,0.0,1.0,0.0,1.0,0.0
1618,36,1.0,105519,1.0,0.0,0.0,1.0,0.0,1.0
1619,40,1.0,86649,0.0,0.0,1.0,0.0,1.0,0.0
1620,31,0.0,76384,0.0,0.0,1.0,0.0,0.0,1.0
1621,27,1.0,67136,0.0,0.0,0.0,1.0,1.0,0.0
1622,35,1.0,93155,0.0,0.0,1.0,0.0,1.0,0.0
1623,51,1.0,124183,0.0,0.0,0.0,1.0,0.0,1.0
1624,26,0.0,64860,0.0,0.0,1.0,0.0,0.0,1.0
1625,33,1.0,87232,0.0,0.0,0.0,1.0,0.0,1.0
1626,27,1.0,92304,0.0,0.0,1.0,0.0,1.0,0.0
1627,38,1.0,84254,0.0,0.0,0.0,1.0,0.0,1.0
1628,30,0.0,106696,1.0,0.0,1.0,0.0,0.0,1.0
1629,28,0.0,113212,1.0,0.0,0.0,1.0,0.0,1.0
1630,23,0.0,71076,0.0,0.0,0.0,1.0,0.0,1.0
1631,23,1.0,114270,0.0,0.0,1.0,0.0,1.0,0.0
1632,26,1.0,125538,1.0,0.0,1.0,0.0,1.0,0.0
1633,21,1.0,92442,0.0,0.0,1.0,0.0,1.0,0.0
1634,36,1.0,75297,0.0,0.0,1.0,0.0,0.0,1.0
1635,24,1.0,65707,0.0,0.0,1.0,0.0,1.0,0.0
1636,41,1.0,120387,1.0,0.0,0.0,1.0,0.0,1.0
1637,42,1.0,120946,1.0,0.0,0.0,1.0,0.0,1.0
1638,27,0.0,73265,0.0,0.0,0.0,1.0,0.0,1.0
1639,40,1.0,77481,0.0,0.0,0.0,1.0,1.0,0.0
1640,34,1.0,91282,0.0,0.0,1.0,0.0,1.0,0.0
1641,40,1.0,104405,0.0,0.0,0.0,1.0,0.0,1.0
1642,33,1.0,99646,1.0,0.0,0.0,1.0,0.0,1.0
1643,49,1.0,97791,0.0,0.0,1.0,0.0,0.0,1.0
1644,28,0.0,81878,0.0,0.0,0.0,1.0,0.0,1.0
1645,26,1.0,107908,1.0,0.0,1.0,0.0,1.0,0.0
1646,40,1.0,98608,0.0,0.0,1.0,0.0,0.0,1.0
1647,47,1.0,95228,0.0,0.0,0.0,1.0,0.0,1.0
1648,41,1.0,128163,1.0,0.0,1.0,0.0,1.0,0.0
1649,29,1.0,94325,0.0,0.0,1.0,0.0,1.0,0.0
1650,37,1.0,90815,0.0,0.0,1.0,0.0,1.0,0.0
1651,31,0.0,120719,1.0,0.0,0.0,1.0,0.0,1.0
1652,35,1.0,110159,1.0,0.0,0.0,1.0,0.0,1.0
1653,35,1.0,124490,1.0,0.0,0.0,1.0,0.0,1.0
1654,29,1.0,75161,0.0,0.0,1.0,0.0,1.0,0.0
1655,37,1.0,127206,1.0,0.0,1.0,0.0,0.0,1.0
1656,37,1.0,83660,0.0,0.0,0.0,1.0,0.0,1.0
1657,26,1.0,87400,0.0,0.0,1.0,0.0,1.0,0.0
1658,28,1.0,78942,0.0,0.0,1.0,0.0,1.0,0.0
1659,23,1.0,88452,0.0,0.0,1.0,0.0,1.0,0.0
1660,38,1.0,104128,1.0,0.0,0.0,1.0,0.0,1.0
1661,30,1.0,100313,1.0,0.0,1.0,0.0,1.0,0.0
1662,45,1.0,107387,1.0,0.0,1.0,0.0,0.0,1.0
1663,24,0.0,84355,0.0,0.0,0.0,1.0,0.0,1.0
1664,35,1.0,112723,1.0,0.0,1.0,0.0,0.0,1.0
1665,41,1.0,115892,1.0,0.0,1.0,0.0,1.0,0.0
1666,30,1.0,106597,1.0,0.0,0.0,1.0,1.0,0.0
1667,30,1.0,121327,1.0,0.0,1.0,0.0,1.0,0.0
1668,26,1.0,92559,0.0,0.0,1.0,0.0,1.0,0.0
1669,25,1.0,87537,0.0,0.0,1.0,0.0,1.0,0.0
1670,23,1.0,70569,0.0,0.0,1.0,0.0,1.0,0.0
1671,27,1.0,85294,0.0,0.0,1.0,0.0,1.0,0.0
1672,26,0.0,70905,0.0,0.0,1.0,0.0,0.0,1.0
1673,25,0.0,103716,0.0,0.0,0.0,1.0,0.0,1.0
1674,27,1.0,94947,1.0,0.0,0.0,1.0,1.0,0.0
1675,42,1.0,80116,0.0,0.0,1.0,0.0,0.0,1.0
1676,35,1.0,86492,0.0,0.0,0.0,1.0,0.0,1.0
1677,25,1.0,88672,0.0,0.0,1.0,0.0,1.0,0.0
1678,26,1.0,82984,0.0,0.0,1.0,0.0,1.0,0.0
1679,38,1.0,128100,1.0,0.0,0.0,1.0,0.0,1.0
1680,28,0.0,72869,0.0,0.0,1.0,0.0,0.0,1.0
1681,33,1.0,112227,1.0,0.0,0.0,1.0,1.0,0.0
1682,40,1.0,94674,0.0,0.0,1.0,0.0,0.0,1.0
1683,23,1.0,101003,1.0,0.0,1.0,0.0,1.0,0.0
1684,25,0.0,112924,1.0,0.0,1.0,0.0,0.0,1.0
1685,28,0.0,108645,0.0,0.0,1.0,0.0,0.0,1.0
1686,41,1.0,69415,0.0,0.0,0.0,1.0,0.0,1.0
1687,50,1.0,112204,0.0,0.0,1.0,0.0,0.0,1.0
1688,23,1.0,109700,1.0,0.0,1.0,0.0,1.0,0.0
1689,26,1.0,104484,1.0,0.0,1.0,0.0,1.0,0.0
1690,22,1.0,61239,0.0,0.0,1.0,0.0,1.0,0.0
1691,37,1.0,119602,0.0,0.0,0.0,1.0,0.0,1.0
1692,38,1.0,81014,0.0,0.0,1.0,0.0,0.0,1.0
1693,22,1.0,68165,0.0,0.0,1.0,0.0,1.0,0.0
1694,30,0.0,88652,0.0,0.0,1.0,0.0,0.0,1.0
1695,38,1.0,75705,0.0,0.0,0.0,1.0,0.0,1.0
1696,36,1.0,104189,1.0,0.0,1.0,0.0,1.0,0.0
1697,41,1.0,71603,0.0,0.0,0.0,1.0,0.0,1.0
1698,29,1.0,121914,1.0,0.0,1.0,0.0,1.0,0.0
1699,31,1.0,106637,1.0,0.0,1.0,0.0,1.0,0.0
1700,31,0.0,99800,1.0,0.0,1.0,0.0,0.0,1.0
1701,21,0.0,67629,0.0,0.0,1.0,0.0,0.0,1.0
1702,32,0.0,120354,1.0,0.0,0.0,1.0,0.0,1.0
1703,35,1.0,122110,1.0,0.0,1.0,0.0,1.0,0.0
1704,29,0.0,89170,0.0,0.0,0.0,1.0,0.0,1.0
1705,34,1.0,109195,1.0,0.0,1.0,0.0,0.0,1.0
1706,38,1.0,92392,0.0,0.0,1.0,0.0,0.0,1.0
1707,33,1.0,43805,0.0,0.0,1.0,0.0,1.0,0.0
1708,28,1.0,68389,0.0,0.0,1.0,0.0,1.0,0.0
1709,28,1.0,112521,1.0,0.0,1.0,0.0,1.0,0.0
1710,21,0.0,59255,0.0,0.0,0.0,1.0,0.0,1.0
1711,29,1.0,98612,0.0,0.0,1.0,0.0,1.0,0.0
1712,26,1.0,70649,0.0,0.0,1.0,0.0,1.0,0.0
1713,40,1.0,95228,0.0,0.0,1.0,0.0,0.0,1.0
1714,25,0.0,46865,0.0,0.0,1.0,0.0,0.0,1.0
1715,20,1.0,101688,1.0,0.0,0.0,1.0,1.0,0.0
1716,23,1.0,62618,0.0,0.0,1.0,0.0,1.0,0.0
1717,27,0.0,102531,1.0,0.0,1.0,0.0,0.0,1.0
1718,36,1.0,100737,1.0,0.0,1.0,0.0,0.0,1.0
1719,25,1.0,107321,1.0,0.0,1.0,0.0,1.0,0.0
1720,25,1.0,112879,0.0,0.0,1.0,0.0,1.0,0.0
1721,34,1.0,125372,0.0,0.0,1.0,0.0,1.0,0.0
1722,24,0.0,69419,0.0,0.0,1.0,0.0,0.0,1.0
1723,36,1.0,124759,1.0,0.0,1.0,0.0,0.0,1.0
1724,40,1.0,79076,0.0,0.0,1.0,0.0,0.0,1.0
1725,39,1.0,84779,0.0,0.0,0.0,1.0,0.0,1.0
1726,42,1.0,77393,0.0,0.0,1.0,0.0,0.0,1.0
1727,35,1.0,113187,0.0,0.0,0.0,1.0,0.0,1.0
1728,27,1.0,99100,1.0,0.0,1.0,0.0,1.0,0.0
1729,27,0.0,64954,0.0,0.0,0.0,1.0,0.0,1.0
1730,23,1.0,103244,1.0,0.0,1.0,0.0,1.0,0.0
1731,32,1.0,124975,1.0,0.0,1.0,0.0,1.0,0.0
1732,28,1.0,133582,1.0,0.0,0.0,1.0,1.0,0.0
1733,22,0.0,103519,1.0,0.0,0.0,1.0,0.0,1.0
1734,31,0.0,117813,1.0,0.0,0.0,1.0,0.0,1.0
1735,22,1.0,119902,1.0,0.0,1.0,0.0,1.0,0.0
1736,23,0.0,70783,0.0,0.0,0.0,1.0,0.0,1.0
1737,35,1.0,125470,0.0,0.0,1.0,0.0,1.0,0.0
1738,26,1.0,109782,0.0,0.0,1.0,0.0,1.0,0.0
1739,28,1.0,78322,0.0,0.0,1.0,0.0,1.0,0.0
1740,54,1.0,125517,1.0,0.0,0.0,1.0,0.0,1.0
1741,49,1.0,102463,0.0,0.0,1.0,0.0,0.0,1.0
1742,38,1.0,89309,0.0,0.0,1.0,0.0,0.0,1.0
1743,47,1.0,110287,1.0,0.0,1.0,0.0,0.0,1.0
1744,49,1.0,122391,0.0,0.0,1.0,0.0,0.0,1.0
1745,30,1.0,116399,1.0,0.0,1.0,0.0,1.0,0.0
1746,32,0.0,81907,0.0,0.0,1.0,0.0,0.0,1.0
1747,24,1.0,97909,0.0,0.0,1.0,0.0,1.0,0.0
1748,25,0.0,68051,0.0,0.0,1.0,0.0,0.0,1.0
1749,33,1.0,82414,0.0,0.0,0.0,1.0,0.0,1.0
1750,34,1.0,123089,1.0,0.0,1.0,0.0,1.0,0.0
1751,24,1.0,66537,0.0,0.0,1.0,0.0,1.0,0.0
1752,36,1.0,127926,0.0,0.0,1.0,0.0,0.0,1.0
1753,41,1.0,78963,0.0,0.0,1.0,0.0,0.0,1.0
1754,33,1.0,108694,1.0,0.0,0.0,1.0,1.0,0.0
1755,26,1.0,100892,1.0,0.0,1.0,0.0,1.0,0.0
1756,36,1.0,119560,1.0,0.0,1.0,0.0,0.0,1.0
1757,35,1.0,116176,0.0,0.0,1.0,0.0,0.0,1.0
1758,29,0.0,111854,1.0,0.0,0.0,1.0,0.0,1.0
1759,26,1.0,69831,0.0,0.0,1.0,0.0,1.0,0.0
1760,31,0.0,69375,0.0,0.0,0.0,1.0,0.0,1.0
1761,26,1.0,71310,0.0,0.0,0.0,1.0,1.0,0.0
1762,47,1.0,73913,0.0,0.0,0.0,1.0,0.0,1.0
1763,20,1.0,95492,1.0,0.0,0.0,1.0,1.0,0.0
1764,45,1.0,109329,0.0,0.0,0.0,1.0,0.0,1.0
1765,36,1.0,116027,1.0,0.0,0.0,1.0,0.0,1.0
1766,31,1.0,81987,0.0,0.0,0.0,1.0,1.0,0.0
1767,41,1.0,83481,0.0,0.0,1.0,0.0,0.0,1.0
1768,31,0.0,72361,0.0,0.0,1.0,0.0,0.0,1.0
1769,27,1.0,106625,0.0,0.0,1.0,0.0,1.0,0.0
1770,32,1.0,123707,1.0,0.0,1.0,0.0,1.0,0.0
1771,43,1.0,79353,0.0,0.0,1.0,0.0,0.0,1.0
1772,32,0.0,68347,0.0,0.0,1.0,0.0,0.0,1.0
1773,29,1.0,115832,1.0,0.0,1.0,0.0,1.0,0.0
1774,37,1.0,89946,0.0,0.0,0.0,1.0,0.0,1.0
1775,35,1.0,86319,0.0,0.0,1.0,0.0,0.0,1.0
1776,23,1.0,70963,0.0,0.0,1.0,0.0,1.0,0.0
1777,40,1.0,106120,1.0,0.0,0.0,1.0,0.0,1.0
1778,26,1.0,97856,1.0,0.0,1.0,0.0,1.0,0.0
1779,28,0.0,61824,0.0,0.0,0.0,1.0,0.0,1.0
1780,40,1.0,103907,1.0,0.0,1.0,0.0,1.0,0.0
1781,26,1.0,99953,0.0,0.0,1.0,0.0,1.0,0.0
1782,23,1.0,113413,1.0,0.0,1.0,0.0,1.0,0.0
1783,26,0.0,107091,0.0,0.0,0.0,1.0,0.0,1.0
1784,26,0.0,124783,1.0,0.0,0.0,1.0,0.0,1.0
1785,49,1.0,92281,0.0,0.0,1.0,0.0,0.0,1.0
1786,26,1.0,96219,1.0,0.0,1.0,0.0,1.0,0.0
1787,35,1.0,86221,0.0,0.0,1.0,0.0,0.0,1.0
1788,24,1.0,80962,0.0,0.0,1.0,0.0,1.0,0.0
1789,46,1.0,78754,0.0,0.0,1.0,0.0,0.0,1.0
1790,26,0.0,60026,0.0,0.0,0.0,1.0,0.0,1.0
1791,47,1.0,88157,0.0,0.0,0.0,1.0,0.0,1.0
1792,27,0.0,59881,0.0,0.0,0.0,1.0,0.0,1.0
1793,41,1.0,112818,1.0,0.0,0.0,1.0,1.0,0.0
1794,29,1.0,102250,1.0,0.0,1.0,0.0,1.0,0.0
1795,28,1.0,38980,0.0,0.0,1.0,0.0,1.0,0.0
1796,33,1.0,81807,0.0,0.0,1.0,0.0,1.0,0.0
1797,50,1.0,93148,0.0,0.0,1.0,0.0,0.0,1.0
1798,32,1.0,108032,1.0,0.0,1.0,0.0,1.0,0.0
1799,31,1.0,89335,0.0,0.0,0.0,1.0,1.0,0.0
1800,52,1.0,95639,0.0,0.0,0.0,1.0,0.0,1.0
1801,53,1.0,124902,1.0,0.0,0.0,1.0,0.0,1.0
1802,34,1.0,87801,0.0,0.0,1.0,0.0,1.0,0.0
1803,22,1.0,92538,1.0,0.0,1.0,0.0,1.0,0.0
1804,33,1.0,83687,0.0,0.0,0.0,1.0,1.0,0.0
1805,32,0.0,128310,1.0,0.0,0.0,1.0,0.0,1.0
1806,45,1.0,104754,0.0,0.0,1.0,0.0,0.0,1.0
1807,25,1.0,68222,0.0,0.0,0.0,1.0,1.0,0.0
1808,41,1.0,97006,0.0,0.0,1.0,0.0,1.0,0.0
1809,36,1.0,107372,0.0,0.0,1.0,0.0,0.0,1.0
1810,27,1.0,110511,1.0,0.0,1.0,0.0,1.0,0.0
1811,40,1.0,72193,0.0,0.0,0.0,1.0,0.0,1.0
1812,37,1.0,95972,0.0,0.0,1.0,0.0,0.0,1.0
1813,35,1.0,105556,0.0,0.0,0.0,1.0,0.0,1.0
1814,34,1.0,88701,0.0,0.0,0.0,1.0,0.0,1.0
1815,28,0.0,117710,1.0,0.0,1.0,0.0,0.0,1.0
1816,44,1.0,76057,0.0,0.0,1.0,0.0,0.0,1.0
1817,27,1.0,100392,1.0,0.0,0.0,1.0,1.0,0.0
1818,50,1.0,113308,1.0,0.0,1.0,0.0,0.0,1.0
1819,18,1.0,100924,1.0,0.0,1.0,0.0,1.0,0.0
1820,25,0.0,72188,0.0,0.0,1.0,0.0,0.0,1.0
1821,40,1.0,70431,0.0,0.0,1.0,0.0,1.0,0.0
1822,28,1.0,110103,1.0,0.0,0.0,1.0,1.0,0.0
1823,23,1.0,60825,0.0,0.0,1.0,0.0,1.0,0.0
1824,35,1.0,75100,0.0,0.0,1.0,0.0,1.0,0.0
1825,28,1.0,129327,1.0,0.0,1.0,0.0,1.0,0.0
1826,23,0.0,95541,1.0,0.0,1.0,0.0,0.0,1.0
1827,34,1.0,112777,1.0,0.0,0.0,1.0,1.0,0.0
1828,29,1.0,51496,0.0,0.0,1.0,0.0,1.0,0.0
1829,35,1.0,102781,1.0,0.0,1.0,0.0,0.0,1.0
1830,32,1.0,87494,0.0,0.0,1.0,0.0,1.0,0.0
1831,46,1.0,72728,0.0,0.0,1.0,0.0,0.0,1.0
1832,27,1.0,114775,1.0,0.0,1.0,0.0,1.0,0.0
1833,25,1.0,124359,1.0,0.0,1.0,0.0,1.0,0.0
1834,27,1.0,101620,0.0,0.0,1.0,0.0,1.0,0.0
1835,24,1.0,87964,0.0,0.0,1.0,0.0,1.0,0.0
1836,33,0.0,69523,0.0,0.0,1.0,0.0,0.0,1.0
1837,24,1.0,109486,1.0,0.0,1.0,0.0,1.0,0.0
1838,28,0.0,77206,0.0,0.0,1.0,0.0,0.0,1.0
1839,35,1.0,53608,0.0,0.0,1.0,0.0,0.0,1.0
1840,30,1.0,118677,1.0,0.0,1.0,0.0,1.0,0.0
1841,43,1.0,116512,1.0,0.0,0.0,1.0,0.0,1.0
1842,21,1.0,114756,0.0,0.0,0.0,1.0,1.0,0.0
1843,24,1.0,65852,0.0,0.0,1.0,0.0,1.0,0.0
1844,34,1.0,75626,0.0,0.0,0.0,1.0,0.0,1.0
1845,26,1.0,127455,1.0,0.0,1.0,0.0,1.0,0.0
1846,37,1.0,107073,1.0,0.0,0.0,1.0,0.0,1.0
1847,32,1.0,82196,0.0,0.0,1.0,0.0,1.0,0.0
1848,33,1.0,106741,0.0,0.0,1.0,0.0,1.0,0.0
1849,28,1.0,94518,1.0,0.0,0.0,1.0,1.0,0.0
1850,30,1.0,114430,1.0,0.0,1.0,0.0,1.0,0.0
1851,26,1.0,57165,0.0,0.0,1.0,0.0,1.0,0.0
1852,25,0.0,109610,0.0,0.0,1.0,0.0,0.0,1.0
1853,33,0.0,113619,1.0,0.0,0.0,1.0,0.0,1.0
1854,30,1.0,93854,1.0,0.0,1.0,0.0,1.0,0.0
1855,26,1.0,129022,1.0,0.0,1.0,0.0,1.0,0.0
1856,23,1.0,66804,0.0,0.0,0.0,1.0,1.0,0.0
1857,25,1.0,62689,0.0,0.0,0.0,1.0,1.0,0.0
1858,40,1.0,67619,0.0,0.0,1.0,0.0,0.0,1.0
1859,46,1.0,113495,0.0,0.0,0.0,1.0,0.0,1.0
1860,43,1.0,48632,0.0,0.0,1.0,0.0,1.0,0.0
1861,22,1.0,107394,0.0,0.0,1.0,0.0,1.0,0.0
1862,39,1.0,72385,0.0,0.0,0.0,1.0,1.0,0.0
1863,27,1.0,115934,0.0,0.0,1.0,0.0,1.0,0.0
1864,40,1.0,93183,0.0,0.0,0.0,1.0,0.0,1.0
1865,24,0.0,63506,0.0,0.0,0.0,1.0,0.0,1.0
1866,52,1.0,113619,1.0,0.0,1.0,0.0,0.0,1.0
1867,30,1.0,121399,0.0,0.0,1.0,0.0,1.0,0.0
1868,34,1.0,78281,0.0,0.0,1.0,0.0,1.0,0.0
1869,38,1.0,103926,1.0,0.0,1.0,0.0,0.0,1.0
1870,39,1.0,89097,0.0,0.0,0.0,1.0,1.0,0.0
1871,29,0.0,80852,0.0,0.0,1.0,0.0,0.0,1.0
1872,25,1.0,65207,0.0,0.0,0.0,1.0,1.0,0.0
1873,35,1.0,93495,0.0,0.0,1.0,0.0,1.0,0.0
1874,53,1.0,121970,0.0,0.0,0.0,1.0,0.0,1.0
1875,26,0.0,62027,0.0,0.0,0.0,1.0,0.0,1.0
1876,33,1.0,88602,0.0,0.0,0.0,1.0,0.0,1.0
1877,29,1.0,89914,0.0,0.0,0.0,1.0,1.0,0.0
1878,39,1.0,83342,0.0,0.0,0.0,1.0,0.0,1.0
1879,29,0.0,103439,1.0,0.0,0.0,1.0,0.0,1.0
1880,26,0.0,115451,1.0,0.0,0.0,1.0,0.0,1.0
1881,24,0.0,68250,0.0,0.0,0.0,1.0,0.0,1.0
1882,21,1.0,113630,0.0,0.0,1.0,0.0,1.0,0.0
1883,26,1.0,125880,1.0,0.0,1.0,0.0,1.0,0.0
1884,20,1.0,91177,0.0,0.0,1.0,0.0,1.0,0.0
1885,35,1.0,73266,0.0,0.0,1.0,0.0,0.0,1.0
1886,24,1.0,69021,0.0,0.0,1.0,0.0,1.0,0.0
1887,40,1.0,122593,1.0,0.0,1.0,0.0,0.0,1.0
1888,44,1.0,122180,1.0,0.0,1.0,0.0,0.0,1.0
1889,29,0.0,75160,0.0,0.0,0.0,1.0,0.0,1.0
1890,39,1.0,81973,0.0,0.0,1.0,0.0,1.0,0.0
1891,35,1.0,92194,0.0,0.0,1.0,0.0,1.0,0.0
1892,42,1.0,107380,0.0,0.0,0.0,1.0,0.0,1.0
1893,32,1.0,98023,1.0,0.0,1.0,0.0,0.0,1.0
1894,48,1.0,94868,0.0,0.0,0.0,1.0,0.0,1.0
1895,26,0.0,83442,0.0,0.0,0.0,1.0,0.0,1.0
1896,26,1.0,109887,1.0,0.0,1.0,0.0,1.0,0.0
1897,42,1.0,98876,0.0,0.0,0.0,1.0,0.0,1.0
1898,48,1.0,94962,0.0,0.0,0.0,1.0,0.0,1.0
1899,42,1.0,130740,1.0,0.0,1.0,0.0,1.0,0.0
1900,27,1.0,94095,0.0,0.0,1.0,0.0,1.0,0.0
1901,37,1.0,95071,0.0,0.0,1.0,0.0,1.0,0.0
1902,33,0.0,117308,1.0,0.0,0.0,1.0,0.0,1.0
1903,33,1.0,112093,1.0,0.0,0.0,1.0,0.0,1.0
1904,37,1.0,123893,1.0,0.0,1.0,0.0,0.0,1.0
1905,31,1.0,80189,0.0,0.0,1.0,0.0,1.0,0.0
1906,39,1.0,124089,1.0,0.0,0.0,1.0,0.0,1.0
1907,40,1.0,82673,0.0,0.0,1.0,0.0,0.0,1.0
1908,28,1.0,88858,0.0,0.0,1.0,0.0,1.0,0.0
1909,26,1.0,80540,0.0,0.0,1.0,0.0,1.0,0.0
1910,24,1.0,84228,0.0,0.0,1.0,0.0,1.0,0.0
1911,40,1.0,103963,1.0,0.0,0.0,1.0,0.0,1.0
1912,29,1.0,102397,1.0,0.0,1.0,0.0,1.0,0.0
1913,43,1.0,111563,1.0,0.0,0.0,1.0,0.0,1.0
1914,23,0.0,88260,0.0,0.0,0.0,1.0,0.0,1.0
1915,34,1.0,114767,1.0,0.0,1.0,0.0,0.0,1.0
1916,42,1.0,113275,1.0,0.0,1.0,0.0,1.0,0.0
1917,33,1.0,104755,1.0,0.0,1.0,0.0,1.0,0.0
1918,32,1.0,120525,1.0,0.0,1.0,0.0,1.0,0.0
1919,26,1.0,96082,0.0,0.0,1.0,0.0,1.0,0.0
1920,23,1.0,87227,0.0,0.0,1.0,0.0,1.0,0.0
1921,26,1.0,69333,0.0,0.0,1.0,0.0,1.0,0.0
1922,27,1.0,87777,0.0,0.0,1.0,0.0,1.0,0.0
1923,24,0.0,70978,0.0,0.0,0.0,1.0,0.0,1.0
1924,27,0.0,104196,0.0,0.0,0.0,1.0,0.0,1.0
1925,26,1.0,97551,1.0,0.0,1.0,0.0,1.0,0.0
1926,42,1.0,78979,0.0,0.0,1.0,0.0,0.0,1.0
1927,37,1.0,82500,0.0,0.0,1.0,0.0,0.0,1.0
1928,26,1.0,86306,0.0,0.0,1.0,0.0,1.0,0.0
1929,24,1.0,78762,0.0,0.0,1.0,0.0,1.0,0.0
1930,39,1.0,125543,1.0,0.0,1.0,0.0,0.0,1.0
1931,26,0.0,70336,0.0,0.0,0.0,1.0,0.0,1.0
1932,35,1.0,112975,1.0,0.0,0.0,1.0,1.0,0.0
1933,38,1.0,96681,0.0,0.0,0.0,1.0,0.0,1.0
1934,24,1.0,98922,1.0,0.0,1.0,0.0,1.0,0.0
1935,26,0.0,109250,1.0,0.0,1.0,0.0,0.0,1.0
1936,25,0.0,108960,0.0,0.0,0.0,1.0,0.0,1.0
1937,40,1.0,71302,0.0,0.0,0.0,1.0,0.0,1.0
1938,48,1.0,107757,0.0,0.0,1.0,0.0,0.0,1.0
1939,22,1.0,111600,1.0,0.0,1.0,0.0,1.0,0.0
1940,25,1.0,102974,1.0,0.0,1.0,0.0,1.0,0.0
1941,24,1.0,63442,0.0,0.0,0.0,1.0,1.0,0.0
1942,39,1.0,118913,0.0,0.0,0.0,1.0,0.0,1.0
1943,39,1.0,80987,0.0,0.0,0.0,1.0,0.0,1.0
1944,21,1.0,68790,0.0,0.0,1.0,0.0,1.0,0.0
1945,27,0.0,86462,0.0,0.0,1.0,0.0,0.0,1.0
1946,40,1.0,76881,0.0,0.0,0.0,1.0,0.0,1.0
1947,37,1.0,107409,1.0,0.0,1.0,0.0,1.0,0.0
1948,42,1.0,69114,0.0,0.0,1.0,0.0,0.0,1.0
1949,31,1.0,119167,1.0,0.0,1.0,0.0,1.0,0.0
1950,31,1.0,102018,1.0,0.0,1.0,0.0,1.0,0.0
1951,30,0.0,97680,1.0,0.0,0.0,1.0,0.0,1.0
1952,23,0.0,65062,0.0,0.0,1.0,0.0,0.0,1.0
1953,33,0.0,118144,1.0,0.0,0.0,1.0,0.0,1.0
1954,37,1.0,124548,1.0,0.0,1.0,0.0,1.0,0.0
1955,29,0.0,85637,0.0,0.0,1.0,0.0,0.0,1.0
1956,31,1.0,113108,1.0,0.0,1.0,0.0,0.0,1.0
1957,39,1.0,93554,0.0,0.0,0.0,1.0,0.0,1.0
1958,33,1.0,42516,0.0,0.0,1.0,0.0,1.0,0.0
1959,26,1.0,72429,0.0,0.0,0.0,1.0,1.0,0.0
1960,27,1.0,110154,1.0,0.0,1.0,0.0,1.0,0.0
1961,20,0.0,60965,0.0,0.0,1.0,0.0,0.0,1.0
